OGNTsort	CUV
062897	｛2＃回答｜69039｝〈3＊說，｜69057〉
062898	
062899	
062900	｛1＃猶太人｜69042｝
062901	｛4＃我們｜69043｝
062902	｛6＃律法，｜69044｝
062903	｛5＃有｜69045｝
062904	
062905	｛7＃按｜69047｝
062906	｛8＃那｜69048｝
062907	｛9＃律法，｜69049｝
062908	｛10＃他是該｜69050｝
062909	｛11＃死的，｜69051｝
062910	｛12＃因｜69052｝
062911	｛16＃兒子。｜69053｝
062912	｛15＃神的｜69054｝
062913	｛13＃他以自己｜69055｝
062914	｛14＃為｜69056｝
062915	
062916	
062917	｛2＃聽見｜69061｝
062918	
062919	｛1＃彼拉多｜69063｝
062920	｛3＃這｜69064｝
062921	
062922	｛4＃話，｜69066｝
062923	｛5＃越發｜69067｝
062924	｛6＃害怕。｜69068｝
062925	
062926	｛2＃進｜69070｝
062927	
062928	
062929	｛3＃衙門，｜69073｝
062930	｛1＃又｜69074｝
062931	｛4＃對｜69075｝
062932	｛6＃說，｜69076｝
062933	
062934	｛5＃耶穌｜69078｝
062935	｛9＃那裏｜69079｝〈10＊來的；｜69089〉
062936	｛8＃是｜69080｝
062937	｛7＃你｜69081｝
062938	
062939	｛12＃卻｜69083｝
062940	｛11＃耶穌｜69084｝
062941	｛14＃回答。｜69085｝
062942	｛13＃不｜69086｝
062943	
062944	
062945	｛2＃說，｜69090｝〈3＊你｜69110〉
062946	
062947	
062948	
062949	｛1＃彼拉多｜69094｝
062950	｛5＃對我｜69095｝
062951	｛4＃不｜69096｝
062952	｛6＃說話麼；｜69097｝〈7＊你｜69111〉
062953	｛8＃豈不｜69098｝
062954	｛9＃知｜69099｝
062955	
062956	｛11＃權柄｜69101｝
062957	｛10＃我有｜69102｝
062958	｛12＃釋放｜69103｝
062959	｛13＃你，｜69104｝
062960	｛14＃也｜69105｝
062961	｛16＃權柄｜69106｝
062962	｛15＃有｜69107｝
062963	｛18＃釘十字架麼。｜69108｝
062964	｛17＃把你｜69109｝
062965	｛2＃回答說，｜69112｝
062966	
062967	｛1＃耶穌｜69114｝
062968	｛10＃無｜69115｝
062969	
062970	｛11＃權柄｜69117｝
062971	｛12＃辦｜69118｝
062972	｛13＃我；｜69119｝
062973	｛9＃毫｜69120｝
062974	｛3＃若｜69121｝
062975	｛4＃不是｜69122｝
062976	
062977	｛6＃賜給｜69124｝
062978	｛7＃你的，｜69125｝〈8＊你就｜69136〉
062979	｛5＃從上頭｜69126｝
062980	｛14＃所以｜69127｝
062981	｛18＃那人，｜69128｝
062982	
062983	｛16＃交給｜69130｝
062984	｛15＃把我｜69131｝
062985	｛17＃你的｜69132｝
062986	｛20＃更重了。｜69133｝
062987	｛19＃罪｜69134｝
062988	
062989	｛1＃從｜69137｝
062990	｛2＃此｜69138｝
062991	
062992	｛3＃彼拉多｜69140｝
062993	｛4＃想要｜69141｝
062994	｛5＃釋放｜69142｝
062995	｛6＃耶穌；｜69143｝
062996	
062997	｛7＃無奈｜69145｝
062998	｛8＃猶太人｜69146｝
062999	｛9＃喊着｜69147｝
063000	｛10＃說，｜69148｝〈11＊你｜69165〉
063001	｛12＃若｜69149｝
063002	｛14＃這個人，｜69150｝〈15＊就｜69166〉
063003	｛13＃釋放｜69151｝
063004	｛16＃不｜69152｝
063005	｛17＃是｜69153｝
063006	｛20＃忠臣；〔原文作朋友〕｜69154｝
063007	｛19＃的｜69155｝
063008	｛18＃該撒｜69156｝
063009	｛21＃凡｜69157｝〈22＊以｜69167〉
063010	｛26＃的，｜69158｝
063011	｛25＃王｜69159｝
063012	｛23＃自己｜69160｝
063013	｛24＃為｜69161｝
063014	｛27＃就是背叛｜69162｝
063015	
063016	｛28＃該撒了。｜69164｝
063017	
063018	｛5＃就｜69169｝
063019	｛1＃彼拉多｜69170｝
063020	｛2＃聽見｜69171｝
063021	
063022	｛4＃話，｜69173｝
063023	｛3＃這｜69174｝
063024	｛6＃帶｜69175｝
063025	｛8＃出來，｜69176｝
063026	
063027	｛7＃耶穌｜69178｝
063028	｛16＃就在那裏｜69179｝
063029	｛17＃坐｜69180｝
063030	
063031	｛18＃堂。｜69182｝
063032	｛9＃到了｜69183｝
063033	｛10＃一個地方｜69184｝
063034	｛11＃名叫｜69185｝
063035	｛12＃鋪華石處，｜69186｝
063036	｛13＃希伯來話｜69187｝
063037	｛14＃叫｜69188｝
063038	｛15＃厄巴大，｜69189｝
063039	｛2＃是｜69191｝
063040	｛1＃那日｜69192｝
063041	｛3＃豫備｜69193｝
063042	
063043	｛4＃逾越節的日子，｜69195｝
063044	｛8＃正。｜69196｝〈9＊彼拉多｜69208〉
063045	｛6＃有｜69197｝
063046	｛5＃約｜69198｝
063047	｛7＃午｜69199｝
063048	
063049	｛12＃說，｜69201｝
063050	｛10＃對｜69202｝
063051	｛11＃猶太人｜69203｝
063052	｛13＃看哪，｜69204｝
063053	
063054	｛15＃王。｜69206｝
063055	｛14＃這是你們的｜69207｝
063056	｛2＃喊着說，｜69209｝
063057	
063058	｛1＃他們｜69211｝
063059	｛3＃除掉他，｜69212｝
063060	｛4＃除掉他，｜69213｝
063061	｛5＃釘他在十字架上。｜69214｝
063062	
063063	｛7＃說，｜69216｝〈8＊我可以｜69233〉
063064	
063065	
063066	｛6＃彼拉多｜69219｝
063067	｛10＃的｜69220｝
063068	｛11＃王｜69221｝
063069	｛9＃把你們｜69222｝
063070	｛12＃釘十字架麼。｜69223｝
063071	｛14＃回答說，｜69224｝
063072	
063073	｛13＃祭司長｜69226｝
063074	｛19＃沒｜69227｝
063075	｛20＃有｜69228｝
063076	｛21＃王。｜69229｝
063077	｛15＃除｜69230｝
063078	｛16＃了｜69231｝
063079	｛17＃該撒，｜69232｝〈18＊我們｜69234〉
063080	｛1＃於是｜69235｝〈2＊彼拉多｜69246〉
063081	
063082	｛4＃交給｜69237｝
063083	｛3＃將耶穌｜69238｝
063084	｛5＃他們｜69239｝
063085	｛6＃去｜69240｝
063086	｛7＃釘十字架。｜69241｝
063087	
063088	
063089	
063090	
063091	
063092	〈1＊他們｜69263〉〈2＊就｜69264〉〈3＊把｜69265〉〈4＊耶穌｜69266〉〈5＊帶了去；｜69267〉〈6＊耶穌｜69268〉｛7＃背着｜69249｝
063093	｛8＃自己的｜69250｝
063094	
063095	｛9＃十字架｜69252｝
063096	｛10＃出來，｜69253｝
063097	｛11＃到了｜69254｝
063098	
063099	｛13＃名叫｜69256｝
063100	｛14＃髑髏地，｜69257｝
063101	｛12＃一個地方，｜69258｝
063102	
063103	｛16＃叫｜69260｝
063104	｛15＃希伯來話｜69261｝
063105	｛17＃各各他。｜69262｝
063106	〈1＊他們｜69285〉｛2＃就在那裏｜69270｝
063107	
063108	｛3＃釘他在十字架上，｜69272｝
063109	｛4＃還有｜69273｝
063110	｛8＃一同釘着，｜69274｝
063111	｛7＃他｜69275｝
063112	
063113	｛5＃兩個人｜69277｝〈6＊和｜69286〉
063114	｛9＃一邊｜69278｝
063115	
063116	｛10＃一個，｜69280｝
063117	｛12＃在中間。｜69281｝
063118	
063119	
063120	｛11＃耶穌｜69284｝
063121	｛3＃牌子寫了｜69287｝
063122	
063123	｛2＃又用｜69289｝
063124	｛4＃一個名號，｜69290｝
063125	
063126	｛1＃彼拉多｜69292｝
063127	
063128	｛5＃安｜69294｝
063129	｛6＃在｜69295｝
063130	
063131	｛7＃十字架｜69297｝〈8＊上；｜69308〉
063132	｛10＃是｜69298｝
063133	
063134	｛9＃寫的｜69300｝
063135	｛15＃耶穌。｜69301｝
063136	
063137	｛14＃拿撒勒人｜69303｝
063138	
063139	｛13＃王，｜69305｝
063140	｛12＃的｜69306｝
063141	｛11＃猶太人｜69307｝
063142	｛5＃這｜69309｝
063143	
063144	
063145	｛6＃名號；｜69312｝
063146	｛2＃許多｜69313｝
063147	｛4＃念｜69314｝
063148	｛1＃有｜69315｝
063149	｛3＃猶太人｜69316｝
063150	｛7＃因為｜69317｝
063151	｛13＃相近，｜69318｝
063152	｛11＃與｜69319｝
063153	
063154	
063155	
063156	｛12＃城｜69323｝
063157	｛10＃地方，｜69324｝
063158	｛9＃被釘十字架的｜69325｝
063159	
063160	｛8＃耶穌｜69327｝
063161	｛14＃並且｜69328｝
063162	｛15＃是用｜69329｝
063163	｛19＃三樣文字寫的。｜69330｝
063164	｛16＃希伯來，｜69331｝
063165	｛17＃羅馬，｜69332｝
063166	｛18＃希利尼，｜69333｝
063167	｛7＃說，｜69334｝
063168	｛4＃就｜69335｝
063169	｛5＃對｜69336｝
063170	｛6＃彼拉多｜69337｝
063171	｛2＃的｜69338｝
063172	｛3＃祭司長，｜69339｝
063173	
063174	｛1＃猶太人｜69341｝
063175	｛8＃不要｜69342｝
063176	｛9＃寫｜69343｝
063177	｛11＃的｜69344｝
063178	｛12＃王；｜69345｝
063179	
063180	｛10＃猶太人｜69347｝
063181	
063182	｛13＃要寫｜69349｝
063183	｛14＃他自己｜69350｝
063184	｛15＃說｜69351｝
063185	｛19＃王。｜69352｝
063186	｛16＃我是｜69353｝
063187	｛18＃的｜69354｝
063188	｛17＃猶太人｜69355｝
063189	｛2＃說，｜69356｝〈3＊我｜69362〉
063190	
063191	｛1＃彼拉多｜69358｝
063192	｛4＃所｜69359｝
063193	｛5＃寫的，｜69360｝
063194	｛6＃我已經寫上了。｜69361｝
063195	
063196	｛6＃就｜69364｝
063197	｛1＃兵丁｜69365｝
063198	｛2＃既然｜69366｝
063199	｛5＃釘在十字架上，｜69367｝
063200	｛3＃將｜69368｝
063201	｛4＃耶穌｜69369｝
063202	｛7＃拿｜69370｝
063203	
063204	｛9＃衣服｜69372｝
063205	｛8＃他的｜69373｝
063206	
063207	｛10＃分為｜69375｝
063208	｛11＃四｜69376｝
063209	｛12＃分，｜69377｝
063210	｛13＃每｜69378｝
063211	｛14＃兵｜69379｝
063212	｛15＃一分；｜69380｝
063213	｛16＃又拿｜69381｝
063214	｛17＃他的｜69382｝
063215	｛18＃裏衣；｜69383｝
063216	｛23＃是｜69384｝
063217	｛21＃原來｜69385｝
063218	｛19＃這件｜69386｝
063219	｛20＃裏衣，｜69387｝
063220	｛22＃沒有縫兒，｜69388｝
063221	
063222	
063223	｛24＃上｜69391｝
063224	｛27＃織成的。｜69392｝
063225	｛25＃下｜69393｝
063226	｛26＃一片｜69394｝
063227	｛4＃說，｜69396｝〈5＊我們｜69434〉
063228	〈1＊他們｜69433〉｛2＃就｜69397｝
063229	
063230	｛3＃彼此｜69399｝
063231	｛6＃不要｜69400｝
063232	｛7＃撕開，｜69401｝
063233	
063234	｛8＃只要｜69403｝
063235	｛9＃拈鬮，｜69404｝
063236	
063237	
063238	｛10＃看誰｜69407｝
063239	｛11＃得着；｜69408｝
063240	｛12＃這要｜69409｝
063241	
063242	｛14＃經上的話｜69411｝
063243	｛13＃應驗｜69412｝
063244	
063245	｛15＃說，｜69414｝〈16＊他們｜69435〉
063246	｛17＃分了｜69415｝
063247	
063248	｛19＃外衣，｜69417｝
063249	｛18＃我的｜69418｝
063250	
063251	
063252	｛20＃為｜69421｝
063253	
063254	｛22＃裏衣｜69423｝
063255	｛21＃我的｜69424｝
063256	｛23＃拈｜69425｝
063257	｛24＃鬮。｜69426｝
063258	
063259	｛26＃果｜69428｝
063260	｛27＃然｜69429｝
063261	｛25＃兵丁｜69430｝
063262	｛29＃這事。｜69431｝
063263	｛28＃作了｜69432｝
063264	｛1＃站在｜69436｝
063265	｛5＃有｜69437｝
063266	｛4＃旁邊的，｜69438｝
063267	
063268	｛3＃十字架｜69440｝
063269	
063270	｛2＃耶穌｜69442｝
063271	
063272	｛7＃母親，｜69444｝
063273	｛6＃他｜69445｝
063274	｛8＃與｜69446｝
063275	
063276	｛12＃姊妹，｜69448｝
063277	｛11＃的｜69449｝
063278	｛10＃母親｜69450｝
063279	｛9＃他｜69451｝
063280	｛17＃馬利亞，｜69452｝
063281	｛13＃並｜69453｝
063282	｛15＃的｜69454｝〈16＊妻子｜69460〉
063283	｛14＃革羅罷｜69455｝
063284	｛18＃和｜69456｝
063285	｛21＃馬利亞。｜69457｝
063286	｛20＃的｜69458｝
063287	｛19＃抹大拉｜69459｝
063288	｛1＃耶穌｜69461｝
063289	｛11＃就｜69462｝
063290	｛2＃見｜69463｝
063291	
063292	｛3＃母親｜69465｝
063293	｛4＃和｜69466｝〈5＊他｜69480〉
063294	｛8＃那｜69467｝
063295	｛9＃門徒｜69468｝
063296	｛10＃站在旁邊，｜69469｝
063297	｛6＃所｜69470｝
063298	｛7＃愛的｜69471｝
063299	｛14＃說，｜69472｝
063300	｛12＃對｜69473｝
063301	｛13＃他母親｜69474｝
063302	｛15＃母親，〔原文作婦人〕｜69475｝
063303	｛16＃看｜69476｝
063304	
063305	｛18＃兒子。｜69478｝
063306	｛17＃你的｜69479｝
063307	｛1＃又｜69481｝
063308	｛4＃說，｜69482｝
063309	｛2＃對那｜69483｝
063310	｛3＃門徒｜69484｝
063311	｛5＃看｜69485｝
063312	
063313	｛7＃母親。｜69487｝
063314	｛6＃你的｜69488｝
063315	｛12＃就｜69489｝
063316	｛8＃從｜69490｝
063317	｛9＃此｜69491｝
063318	
063319	
063320	｛13＃接｜69494｝
063321	｛10＃那｜69495｝
063322	｛11＃門徒｜69496｝
063323	｛14＃他｜69497｝
063324	｛15＃到｜69498｝
063325	
063326	｛16＃自己｜69500｝〈17＊家裏去了。｜69501〉
063327	｛2＃以後，｜69502｝
063328	｛1＃這事｜69503｝
063329	｛4＃知道｜69504｝
063330	
063331	｛3＃耶穌｜69506｝
063332	
063333	｛6＃已經｜69508｝
063334	｛5＃各樣的事｜69509｝
063335	｛7＃成了，｜69510｝
063336	｛8＃為要使｜69511｝
063337	｛10＃應驗，｜69512｝
063338	
063339	｛9＃經上的話｜69514｝
063340	｛11＃就說，｜69515｝
063341	｛12＃我渴了。｜69516｝
063342	｛1＃有一個器皿｜69517｝
063343	｛4＃放在那裏；｜69518｝〈5＊他們｜69533〉
063344	｛3＃醋，｜69519｝
063345	｛2＃盛滿了｜69520｝
063346	｛7＃海絨｜69521｝
063347	｛6＃就拿｜69522｝
063348	｛8＃蘸滿了｜69523｝
063349	
063350	｛9＃醋，｜69525｝
063351	｛11＃牛膝草｜69526｝〈12＊上，｜69534〉
063352	｛10＃綁在｜69527｝
063353	｛13＃送到｜69528｝
063354	｛14＃他｜69529｝
063355	
063356	｛15＃口。｜69531｝
063357	
063358	｛5＃就｜69536｝
063359	｛2＃嘗〔原文作受〕了｜69537｝
063360	｛3＃那｜69538｝
063361	｛4＃醋，｜69539｝
063362	
063363	｛1＃耶穌｜69541｝
063364	｛6＃說，｜69542｝
063365	｛7＃成了；｜69543｝
063366	｛8＃便｜69544｝
063367	｛9＃低下｜69545｝
063368	
063369	｛10＃頭，｜69547｝
063370	｛13＃交付神了。｜69548｝
063371	｛11＃將｜69549｝
063372	｛12＃靈魂｜69550｝
063373	
063374	｛12＃就｜69552｝
063375	｛1＃猶太人｜69553｝
063376	｛2＃因這日｜69554｝
063377	｛4＃豫備日，｜69555｝
063378	｛3＃是｜69556｝
063379	｛15＃叫人｜69557｝
063380	｛20＃免｜69558｝
063381	｛25＃留｜69559｝
063382	｛28＃上。｜69560｝
063383	｛26＃在｜69561｝
063384	｛27＃十字架｜69562｝
063385	
063386	｛22＃屍首｜69564｝
063387	｛23＃當｜69565｝
063388	
063389	｛7＃安息日｜69567｝
063390	｛8＃是｜69568｝
063391	｛5＃又因｜69569｝
063392	｛10＃大｜69570｝
063393	｛9＃個｜69571｝
063394	｛11＃日，｜69572｝
063395	｛6＃那｜69573｝
063396	
063397	｛24＃安息日｜69575｝
063398	｛13＃求｜69576｝
063399	
063400	｛14＃彼拉多｜69578｝
063401	｛21＃得｜69579｝
063402	｛16＃打斷｜69580｝
063403	｛17＃他們的｜69581｝
063404	
063405	｛18＃腿，｜69583｝
063406	
063407	｛19＃把他們拿去，｜69585｝
063408	｛3＃來，｜69586｝
063409	｛1＃於是｜69587｝
063410	
063411	｛2＃兵丁｜69589｝
063412	
063413	
063414	｛12＃都｜69592｝
063415	｛5＃頭一個｜69593｝
063416	｛13＃打斷了。｜69594｝
063417	｛6＃人的｜69595｝
063418	｛7＃腿，｜69596｝
063419	｛8＃並｜69597｝
063420	
063421	｛11＃第二個人的腿，｜69599｝
063422	｛4＃把｜69600｝
063423	｛10＃同釘｜69601｝
063424	｛9＃與耶穌｜69602｝
063425	｛3＃到｜69603｝
063426	｛1＃只是｜69604｝
063427	
063428	｛4＃耶穌｜69606｝〈5＊那裏，｜69618〉
063429	｛2＃來｜69607｝
063430	
063431	｛6＃見｜69609｝
063432	｛8＃已經｜69610｝
063433	｛7＃他｜69611｝
063434	｛9＃死了，｜69612｝
063435	｛10＃就不｜69613｝
063436	｛11＃打斷｜69614｝
063437	｛12＃他的｜69615｝
063438	
063439	｛13＃腿。｜69617｝
063440	｛1＃惟有｜69619｝
063441	｛2＃一個｜69620｝
063442	
063443	｛3＃兵｜69622｝
063444	｛4＃拿槍｜69623｝
063445	｛6＃他的｜69624｝
063446	
063447	｛7＃肋旁，｜69626｝
063448	｛5＃扎｜69627｝
063449	｛9＃有｜69628｝
063450	｛14＃出來。｜69629｝
063451	｛8＃隨即｜69630｝
063452	｛10＃血｜69631｝
063453	｛11＃和｜69632｝
063454	｛12＃水｜69633｝〈13＊流｜69634〉
063455	｛3＃就｜69635｝
063456	｛2＃那人｜69636｝
063457	｛1＃看見這事的｜69637｝
063458	｛4＃作見證，｜69638｝
063459	｛7＃也｜69639｝
063460	｛9＃真的，｜69640｝
063461	｛5＃他的｜69641｝
063462	｛8＃是｜69642｝
063463	
063464	｛6＃見證｜69644｝
063465	｛10＃並且｜69645｝
063466	｛11＃他｜69646｝
063467	｛12＃知道｜69647｝
063468	｛14＃是真的，｜69648｝
063469	
063470	｛13＃自己所說的｜69650｝
063471	｛15＃叫｜69651｝
063472	｛17＃也｜69652｝
063473	｛16＃你們｜69653｝
063474	｛18＃可以信。｜69654｝
063475	｛2＃成了，｜69655｝
063476	
063477	｛1＃這些事｜69657｝
063478	｛3＃為要｜69658｝
063479	
063480	｛5＃經上的話說，｜69660｝
063481	｛4＃應驗｜69661｝
063482	｛7＃骨頭，一根｜69662｝
063483	｛8＃也不可｜69663｝
063484	｛9＃折斷。｜69664｝
063485	｛6＃他的｜69665｝
063486	
063487	｛2＃又有｜69667｝
063488	｛3＃一句｜69668｝
063489	｛1＃經上｜69669｝
063490	｛4＃說，｜69670｝
063491	｛5＃他們要仰望｜69671｝
063492	
063493	｛7＃人。｜69673｝
063494	｛6＃自己所扎的｜69674｝
063495	｛2＃以後，｜69675｝
063496	
063497	｛1＃這些事｜69677｝
063498	｛15＃他來求｜69678｝
063499	
063500	｛16＃彼拉多，｜69680｝
063501	｛5＃約瑟，｜69681｝
063502	
063503	｛3＃有｜69683｝
063504	｛4＃亞利馬太人｜69684｝
063505	｛6＃是｜69685｝
063506	｛9＃門徒，｜69686｝
063507	｛8＃的｜69687｝
063508	｛7＃耶穌｜69688｝
063509	｛14＃就暗暗的作門徒，｜69689｝
063510	｛13＃就｜69690｝
063511	｛10＃只因｜69691｝
063512	
063513	｛11＃怕｜69693｝
063514	
063515	｛12＃猶太人，｜69695｝
063516	｛17＃要｜69696｝
063517	｛22＃領去；｜69697｝
063518	｛20＃的｜69698｝
063519	｛21＃身體｜69699｝
063520	｛18＃把｜69700｝
063521	｛19＃耶穌｜69701｝
063522	
063523	｛24＃允准，｜69703｝〈25＊他｜69713〉
063524	
063525	｛23＃彼拉多｜69705｝
063526	｛27＃把｜69706｝
063527	
063528	｛26＃就｜69708｝
063529	｛30＃領去了。｜69709｝
063530	
063531	｛29＃身體｜69711｝
063532	｛28＃耶穌的｜69712｝
063533	｛7＃去｜69715｝
063534	｛2＃有｜69716｝
063535	｛1＃又｜69717｝
063536	｛3＃尼哥底母，｜69718｝
063537	｛4＃就是｜69719｝
063538	｛18＃前來。｜69720｝
